0 60 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3
13.95 -6.93146 -nan -1811.94 -nan -1305.66 -nan 0.304991 -nan 0.228259 -nan
14 -8.23371 -nan -1770.48 -nan -1274.24 -nan 0.224096 -nan 0.227981 -nan
14.05 -9.65043 -nan -1724.29 -nan -1239.02 -nan 0.13684 -nan 0.227709 -nan
14.1 -11.1995 -nan -1672.74 -nan -1199.57 -nan 0.0419663 -nan 0.227444 -nan
14.15 -12.9033 -nan -1615.1 -nan -1155.35 -nan -0.0619669 -nan 0.227186 -nan
14.2 -14.7898 -nan -1550.5 -nan -1105.65 -nan -0.176668 -nan 0.226936 -nan
14.25 -16.8928 -nan -1477.86 -nan -1049.65 -nan -0.304192 -nan 0.226696 -nan
14.3 -19.2538 -nan -1395.95 -nan -986.365 -nan -0.446999 -nan 0.226465 -nan
14.35 -21.9213 -nan -1303.38 -nan -914.75 -nan -0.607977 -nan 0.226247 -nan
14.4 -24.9503 -nan -1198.7 -nan -833.768 -nan -0.790356 -nan 0.226042 -nan
14.45 -28.3973 -nan -1080.68 -nan -742.682 -nan -0.997429 -nan 0.225852 -nan
14.5 -32.3096 -nan -948.796 -nan -641.543 -nan -1.23189 -nan 0.225678 -nan
14.55 -36.7048 -nan -804.139 -nan -532.007 -nan -1.49456 -nan 0.225523 -nan
14.6 -41.5372 -nan -650.682 -nan -418.321 -nan -1.78245 -nan 0.225388 -nan
14.65 -46.6587 -nan -496.462 -nan -307.901 -nan -2.08648 -nan 0.225274 -nan
14.7 -51.7977 -nan -353.377 -nan -210.276 -nan -2.39053 -nan 0.22518 -nan
14.75 -56.594 -nan -234.045 -nan -133.689 -nan -2.6739 -nan 0.225103 -nan
14.8 -60.7042 -nan -146.264 -nan -81.1098 -nan -2.9173 -nan 0.225042 -nan
14.85 -63.9216 -nan -89.3415 -nan -49.287 -nan -3.10891 -nan 0.224991 -nan
14.9 -66.2305 -nan -55.976 -nan -31.6803 -nan -3.247 -nan 0.224949 -nan
14.95 -67.7662 -nan -37.4277 -nan -22.1866 -nan -3.33862 -nan 0.224911 -nan
15 -68.7283 -nan -27.0836 -nan -16.847 -nan -3.3954 -nan 0.224877 -nan
15.05 -69.306 -nan -21.0332 -nan -13.5955 -nan -3.42892 -nan 0.224845 -nan
15.1 -69.6436 -nan -17.2413 -nan -11.4502 -nan -3.44811 -nan 0.224814 -nan
15.15 -69.8373 -nan -14.6934 -nan -9.94071 -nan -3.45886 -nan 0.224786 -nan
15.2 -69.9461 -nan -12.8786 -nan -8.82774 -nan -3.46469 -nan 0.224758 -nan
15.25 -70.0043 -nan -11.5283 -nan -7.97974 -nan -3.46762 -nan 0.224732 -nan
15.3 -70.0318 -nan -10.4926 -nan -7.31911 -nan -3.46878 -nan 0.224706 -nan
15.35 -70.0396 -nan -9.68171 -nan -6.79685 -nan -3.46882 -nan 0.224681 -nan
15.4 -70.0341 -nan -9.03863 -nan -6.3802 -nan -3.4681 -nan 0.224658 -nan
15.45 -70.0192 -nan -8.52464 -nan -6.04611 -nan -3.46684 -nan 0.224635 -nan
15.5 -69.9971 -nan -8.11224 -nan -5.77771 -nan -3.46517 -nan 0.224612 -nan
15.55 -69.9693 -nan -7.78112 -nan -5.56231 -nan -3.46317 -nan 0.224591 -nan
15.6 -69.9369 -nan -7.51585 -nan -5.39008 -nan -3.46091 -nan 0.22457 -nan
15.65 -69.9005 -nan -7.30445 -nan -5.25335 -nan -3.45841 -nan 0.224549 -nan
15.7 -69.8605 -nan -7.13746 -nan -5.14601 -nan -3.45572 -nan 0.224529 -nan
15.75 -69.8174 -nan -7.00736 -nan -5.06315 -nan -3.45285 -nan 0.22451 -nan
15.8 -69.7715 -nan -6.90807 -nan -5.00081 -nan -3.44981 -nan 0.224491 -nan
15.85 -69.7229 -nan -6.83469 -nan -4.95577 -nan -3.44663 -nan 0.224473 -nan
15.9 -69.6719 -nan -6.7832 -nan -4.92541 -nan -3.44331 -nan 0.224455 -nan
15.95 -69.6186 -nan -6.75033 -nan -4.90755 -nan -3.43986 -nan 0.224437 -nan
16 -69.563 -nan -6.73339 -nan -4.90044 -nan -3.43628 -nan 0.22442 -nan
16.05 -69.5054 -nan -6.73017 -nan -4.90261 -nan -3.43258 -nan 0.224404 -nan
16.1 -69.4457 -nan -6.73884 -nan -4.91285 -nan -3.42877 -nan 0.224387 -nan
16.15 -69.384 -nan -6.7579 -nan -4.93019 -nan -3.42485 -nan 0.224371 -nan
16.2 -69.3204 -nan -6.78612 -nan -4.95379 -nan -3.42081 -nan 0.224356 -nan
16.25 -69.2548 -nan -6.82246 -nan -4.98299 -nan -3.41666 -nan 0.22434 -nan
16.3 -69.1874 -nan -6.86611 -nan -5.01723 -nan -3.41241 -nan 0.224325 -nan
16.35 -69.118 -nan -6.91636 -nan -5.05607 -nan -3.40805 -nan 0.224311 -nan
16.4 -69.0468 -nan -6.97267 -nan -5.09915 -nan -3.40358 -nan 0.224296 -nan
16.45 -68.9737 -nan -7.03458 -nan -5.14616 -nan -3.399 -nan 0.224282 -nan
16.5 -68.8987 -nan -7.10174 -nan -5.19688 -nan -3.39432 -nan 0.224268 -nan
16.55 -68.8218 -nan -7.17385 -nan -5.25112 -nan -3.38952 -nan 0.224254 -nan
16.6 -68.7431 -nan -7.2507 -nan -5.30874 -nan -3.38462 -nan 0.224241 -nan
16.65 -68.6623 -nan -7.33213 -nan -5.36965 -nan -3.37961 -nan 0.224228 -nan
16.7 -68.5797 -nan -7.41802 -nan -5.43378 -nan -3.37448 -nan 0.224215 -nan
16.75 -68.4951 -nan -7.5083 -nan -5.50108 -nan -3.36924 -nan 0.224202 -nan
16.8 -68.4084 -nan -7.60293 -nan -5.57155 -nan -3.36388 -nan 0.224189 -nan
16.85 -68.3198 -nan -7.70191 -nan -5.64519 -nan -3.35841 -nan 0.224177 -nan
16.9 -68.2291 -nan -7.80526 -nan -5.72202 -nan -3.35282 -nan 0.224164 -nan
16.95 -68.1363 -nan -7.91303 -nan -5.80209 -nan -3.3471 -nan 0.224152 -nan
17 -68.0414 -nan -8.02529 -nan -5.88547 -nan -3.34126 -nan 0.22414 -nan
17.05 -67.9443 -nan -8.14213 -nan -5.97222 -nan -3.3353 -nan 0.224128 -nan
17.1 -67.845 -nan -8.26367 -nan -6.06243 -nan -3.3292 -nan 0.224117 -nan
17.15 -67.7434 -nan -8.39004 -nan -6.15621 -nan -3.32298 -nan 0.224105 -nan
17.2 -67.6396 -nan -8.52139 -nan -6.25368 -nan -3.31662 -nan 0.224093 -nan
17.25 -67.5334 -nan -8.65789 -nan -6.35496 -nan -3.31012 -nan 0.224082 -nan
17.3 -67.4248 -nan -8.79972 -nan -6.46019 -nan -3.30348 -nan 0.224071 -nan
17.35 -67.3138 -nan -8.94708 -nan -6.56952 -nan -3.2967 -nan 0.22406 -nan
17.4 -67.2003 -nan -9.1002 -nan -6.68313 -nan -3.28977 -nan 0.224049 -nan
17.45 -67.0842 -nan -9.25931 -nan -6.80119 -nan -3.28269 -nan 0.224038 -nan
17.5 -66.9654 -nan -9.42466 -nan -6.92389 -nan -3.27545 -nan 0.224027 -nan
17.55 -66.844 -nan -9.59653 -nan -7.05143 -nan -3.26806 -nan 0.224016 -nan
17.6 -66.7199 -nan -9.77521 -nan -7.18406 -nan -3.26051 -nan 0.224005 -nan
17.65 -66.5929 -nan -9.96103 -nan -7.32198 -nan -3.25278 -nan 0.223995 -nan
17.7 -66.4629 -nan -10.1543 -nan -7.46548 -nan -3.24489 -nan 0.223984 -nan
17.75 -66.3301 -nan -10.3554 -nan -7.6148 -nan -3.23682 -nan 0.223974 -nan
17.8 -66.1941 -nan -10.5647 -nan -7.77026 -nan -3.22857 -nan 0.223963 -nan
17.85 -66.055 -nan -10.7827 -nan -7.93215 -nan -3.22013 -nan 0.223953 -nan
17.9 -65.9126 -nan -11.0097 -nan -8.10081 -nan -3.2115 -nan 0.223943 -nan
17.95 -65.7669 -nan -11.2463 -nan -8.2766 -nan -3.20267 -nan 0.223932 -nan
18 -65.6177 -nan -11.4929 -nan -8.4599 -nan -3.19364 -nan 0.223922 -nan
18.05 -65.4649 -nan -11.7502 -nan -8.65112 -nan -3.1844 -nan 0.223912 -nan
18.1 -65.3084 -nan -12.0186 -nan -8.85071 -nan -3.17493 -nan 0.223902 -nan
18.15 -65.1481 -nan -12.2988 -nan -9.05915 -nan -3.16524 -nan 0.223892 -nan
18.2 -64.9838 -nan -12.5916 -nan -9.27694 -nan -3.15532 -nan 0.223882 -nan
18.25 -64.8155 -nan -12.8976 -nan -9.50465 -nan -3.14515 -nan 0.223872 -nan
18.3 -64.6428 -nan -13.2176 -nan -9.74286 -nan -3.13473 -nan 0.223862 -nan
18.35 -64.4657 -nan -13.5525 -nan -9.99223 -nan -3.12405 -nan 0.223852 -nan
18.4 -64.284 -nan -13.9032 -nan -10.2535 -nan -3.11309 -nan 0.223842 -nan
18.45 -64.0974 -nan -14.2707 -nan -10.5273 -nan -3.10184 -nan 0.223833 -nan
18.5 -63.9058 -nan -14.6561 -nan -10.8146 -nan -3.0903 -nan 0.223823 -nan
18.55 -63.709 -nan -15.0607 -nan -11.1163 -nan -3.07844 -nan 0.223813 -nan
18.6 -63.5066 -nan -15.4857 -nan -11.4333 -nan -3.06626 -nan 0.223803 -nan
18.65 -63.2984 -nan -15.9324 -nan -11.7668 -nan -3.05372 -nan 0.223792 -nan
18.7 -63.0841 -nan -16.4026 -nan -12.1179 -nan -3.04082 -nan 0.223782 -nan
18.75 -62.8634 -nan -16.8979 -nan -12.4879 -nan -3.02753 -nan 0.223771 -nan
18.8 -62.636 -nan -17.4202 -nan -12.8782 -nan -3.01385 -nan 0.22376 -nan
18.85 -62.4013 -nan -17.9716 -nan -13.2906 -nan -2.99974 -nan 0.22375 -nan
18.9 -62.1591 -nan -18.5543 -nan -13.7267 -nan -2.98517 -nan 0.223739 -nan
18.95 -61.9088 -nan -19.171 -nan -14.1884 -nan -2.97013 -nan 0.223728 -nan
19 -61.65 -nan -19.8245 -nan -14.6781 -nan -2.95458 -nan 0.223717 -nan
19.05 -61.3819 -nan -20.518 -nan -15.198 -nan -2.93848 -nan 0.223706 -nan
19.1 -61.104 -nan -21.2551 -nan -15.7511 -nan -2.9218 -nan 0.223695 -nan
19.15 -60.8156 -nan -22.0398 -nan -16.3404 -nan -2.90449 -nan 0.223684 -nan
19.2 -60.5159 -nan -22.8766 -nan -16.9694 -nan -2.88651 -nan 0.223673 -nan
19.25 -60.2039 -nan -23.7707 -nan -17.6421 -nan -2.86779 -nan 0.223661 -nan
19.3 -59.8786 -nan -24.728 -nan -18.363 -nan -2.84829 -nan 0.22365 -nan
19.35 -59.5389 -nan -25.7552 -nan -19.1374 -nan -2.82793 -nan 0.223638 -nan
19.4 -59.1834 -nan -26.86 -nan -19.9714 -nan -2.80663 -nan 0.223627 -nan
19.45 -58.8106 -nan -28.0513 -nan -20.8718 -nan -2.7843 -nan 0.223615 -nan
19.5 -58.4188 -nan -29.3396 -nan -21.8469 -nan -2.76084 -nan 0.223603 -nan
19.55 -58.0059 -nan -30.7369 -nan -22.9061 -nan -2.73612 -nan 0.223591 -nan
19.6 -57.5697 -nan -32.2577 -nan -24.0609 -nan -2.71002 -nan 0.223578 -nan
19.65 -57.1073 -nan -33.9188 -nan -25.3245 -nan -2.68235 -nan 0.223566 -nan
19.7 -56.6155 -nan -35.7404 -nan -26.713 -nan -2.65294 -nan 0.223553 -nan
19.75 -56.0904 -nan -37.7471 -nan -28.2461 -nan -2.62155 -nan 0.22354 -nan
19.8 -55.5274 -nan -39.9684 -nan -29.9473 -nan -2.5879 -nan 0.223526 -nan
19.85 -54.9209 -nan -42.4407 -nan -31.846 -nan -2.55166 -nan 0.223513 -nan
19.9 -54.264 -nan -45.2091 -nan -33.9786 -nan -2.51241 -nan 0.223499 -nan
19.95 -53.5483 -nan -48.3303 -nan -36.3914 -nan -2.46967 -nan 0.223484 -nan
20 -52.7631 -nan -51.8762 -nan -39.1432 -nan -2.42278 -nan 0.22347 -nan
20.05 -51.895 -nan -55.9397 -nan -42.3106 -nan -2.37096 -nan 0.223454 -nan
20.1 -50.9266 -nan -60.6421 -nan -45.9945 -nan -2.31316 -nan 0.223438 -nan
20.15 -49.8353 -nan -66.1453 -nan -50.3307 -nan -2.24803 -nan 0.223422 -nan
20.2 -48.5908 -nan -72.6691 -nan -55.505 -nan -2.17377 -nan 0.223404 -nan
20.25 -47.152 -nan -80.5182 -nan -61.7781 -nan -2.08791 -nan 0.223386 -nan
20.3 -45.4615 -nan -90.1254 -nan -69.5243 -nan -1.98703 -nan 0.223367 -nan
20.35 -43.4372 -nan -102.122 -nan -79.2953 -nan -1.8662 -nan 0.223346 -nan
20.4 -40.9587 -nan -117.451 -nan -91.9281 -nan -1.71819 -nan 0.223323 -nan
20.45 -37.8432 -nan -137.571 -nan -108.728 -nan -1.53203 -nan 0.223298 -nan
20.5 -33.8061 -nan -164.786 -nan -131.775 -nan -1.29052 -nan 0.22327 -nan
20.55 -28.3932 -nan -202.81 -nan -164.402 -nan -0.966123 -nan 0.223238 -nan
20.6 -20.8818 -nan -257.529 -nan -211.651 -nan -0.514528 -nan 0.2232 -nan
20.65 -10.2091 -nan -337.167 -nan -279.117 -nan 0.131043 -nan 0.223153 -nan
20.7 4.6578 -nan -446.813 -nan -362.212 -nan 1.04212 -nan 0.223094 -nan
20.75 22.583 -nan -560.539 -nan -409.223 -nan 2.17394 -nan 0.223021 -nan
20.8 37.1719 -nan -589.312 -nan -339.72 -nan 3.16511 -nan 0.222941 -nan
20.85 43.4389 -nan -528.585 -nan -256.914 -nan 3.62811 -nan 0.222859 -nan
20.9 44.9697 -nan -510.499 -nan -273.459 -nan 3.66743 -nan 0.222775 -nan
20.95 44.9033 -nan -536.703 -nan -311.956 -nan 3.62222 -nan 0.222691 -nan
21 44.1782 -nan -577.46 -nan -342.575 -nan 3.58092 -nan 0.222605 -nan
21.05 43.0772 -nan -624.17 -nan -363.366 -nan 3.55265 -nan 0.222513 -nan
21.1 41.6992 -nan -674.247 -nan -373.35 -nan 3.54145 -nan 0.222415 -nan
21.15 40.0795 -nan -726.444 -nan -370.305 -nan 3.55272 -nan 0.222309 -nan
21.2 38.2267 -nan -779.903 -nan -351.217 -nan 3.59283 -nan 0.222195 -nan
21.25 36.1363 -nan -833.949 -nan -312.756 -nan 3.66845 -nan 0.222073 -nan
21.3 33.7993 -nan -888.044 -nan -251.641 -nan 3.786 -nan 0.221941 -nan
21.35 31.2059 -nan -941.768 -nan -164.952 -nan 3.95109 -nan 0.221799 -nan
21.4 28.3499 -nan -994.81 -nan -50.3861 -nan 4.16808 -nan 0.221646 -nan
21.45 25.2312 -nan -1046.95 -nan 93.5124 -nan 4.43965 -nan 0.221482 -nan
21.5 21.8582 -nan -1098.06 -nan 267.164 -nan 4.76649 -nan 0.221306 -nan
21.55 18.2502 -nan -1148.07 -nan 469.787 -nan 5.14698 -nan 0.221116 -nan
21.6 14.4384 -nan -1196.96 -nan 699.269 -nan 5.57694 -nan 0.220914 -nan
21.65 10.4675 -nan -1244.77 -nan 952.084 -nan 6.04954 -nan 0.220697 -nan
21.7 6.39516 -nan -1291.53 -nan 1223.31 -nan 6.55526 -nan 0.220465 -nan
21.75 2.2909 -nan -1337.29 -nan 1506.68 -nan 7.08213 -nan 0.220217 -nan
21.8 -1.75456 -nan -1382.11 -nan 1793.01 -nan 7.61356 -nan 0.219953 -nan
21.85 -5.62737 -nan -1426.14 -nan 2070.55 -nan 8.12888 -nan 0.219674 -nan
21.9 -9.19197 -nan -1469.58 -nan 2324.79 -nan 8.60331 -nan 0.219378 -nan
21.95 -12.2758 -nan -1512.99 -nan 2535.56 -nan 9.00405 -nan 0.219067 -nan
22 -14.651 -nan -1557.51 -nan 2673 -nan 9.28439 -nan 0.218742 -nan
22.05 -16.0522 -nan -1604.37 -nan 2699.08 -nan 9.38298 -nan 0.218403 -nan
22.1 -16.3349 -nan -1652.25 -nan 2591.51 -nan 9.24983 -nan 0.218053 -nan
22.15 -15.7033 -nan -1695.68 -nan 2380.09 -nan 8.90257 -nan 0.217696 -nan
22.2 -14.6054 -nan -1730.82 -nan 2129.44 -nan 8.43708 -nan 0.217337 -nan
22.25 -13.4117 -nan -1759.23 -nan 1886.94 -nan 7.95471 -nan 0.216978 -nan
22.3 -12.3112 -nan -1783.97 -nan 1670.59 -nan 7.50959 -nan 0.216621 -nan
22.35 -11.3675 -nan -1807.05 -nan 1482.34 -nan 7.11665 -nan 0.216266 -nan
22.4 -10.5859 -nan -1829.37 -nan 1319.08 -nan 6.77396 -nan 0.215913 -nan
22.45 -9.95059 -nan -1851.31 -nan 1177.11 -nan 6.47539 -nan 0.21556 -nan
22.5 -9.43684 -nan -1872.94 -nan 1052.27 -nan 6.213 -nan 0.215208 -nan
22.55 -9.01906 -nan -1894.25 -nan 940.976 -nan 5.97953 -nan 0.214857 -nan
22.6 -8.67177 -nan -1915.14 -nan 839.828 -nan 5.76809 -nan 0.214504 -nan
22.65 -8.35056 -nan -1935.38 -nan 742.104 -nan 5.56626 -nan 0.214151 -nan
22.7 -8.01299 -nan -1954.82 -nan 643.025 -nan 5.36426 -nan 0.213798 -nan
22.75 -7.62841 -nan -1973.32 -nan 539.62 -nan 5.15552 -nan 0.213443 -nan
22.8 -7.17709 -nan -1990.74 -nan 430.068 -nan 4.93581 -nan 0.213089 -nan
22.85 -6.64857 -nan -2006.98 -nan 313.439 -nan 4.70274 -nan 0.212734 -nan
22.9 -6.04029 -nan -2021.92 -nan 189.563 -nan 4.45545 -nan 0.21238 -nan
22.95 -5.35676 -nan -2035.46 -nan 58.961 -nan 4.19446 -nan 0.212027 -nan
23 -4.60886 -nan -2047.49 -nan -77.2168 -nan 3.92146 -nan 0.211675 -nan
23.05 -3.81316 -nan -2057.94 -nan -217.263 -nan 3.63924 -nan 0.211325 -nan
23.1 -2.99102 -nan -2066.7 -nan -359.007 -nan 3.35151 -nan 0.210978 -nan
23.15 -2.16742 -nan -2073.73 -nan -499.939 -nan 3.06263 -nan 0.210633 -nan
23.2 -1.36958 -nan -2078.97 -nan -637.366 -nan 2.77738 -nan 0.21029 -nan
23.25 -0.625264 -nan -2082.39 -nan -768.591 -nan 2.50059 -nan 0.209951 -nan
23.3 0.0389395 -nan -2083.97 -nan -891.088 -nan 2.23684 -nan 0.209616 -nan
23.35 0.599251 -nan -2083.72 -nan -1002.68 -nan 1.99012 -nan 0.209284 -nan
23.4 1.03614 -nan -2081.64 -nan -1101.65 -nan 1.76356 -nan 0.208955 -nan
23.45 1.33537 -nan -2077.75 -nan -1186.89 -nan 1.55924 -nan 0.20863 -nan
23.5 1.48853 -nan -2072.05 -nan -1257.88 -nan 1.3781 -nan 0.208308 -nan
23.55 1.49306 -nan -2064.55 -nan -1314.73 -nan 1.21991 -nan 0.20799 -nan
23.6 1.35175 -nan -2055.21 -nan -1358.07 -nan 1.08341 -nan 0.207674 -nan
23.65 1.07171 -nan -2044.02 -nan -1388.97 -nan 0.966473 -nan 0.207362 -nan
23.7 0.663092 -nan -2030.89 -nan -1408.79 -nan 0.866351 -nan 0.207053 -nan
23.75 0.137572 -nan -2015.73 -nan -1419.03 -nan 0.779939 -nan 0.206747 -nan
23.8 -0.493122 -nan -1998.43 -nan -1421.2 -nan 0.704037 -nan 0.206444 -nan
23.85 -1.21852 -nan -1978.82 -nan -1416.68 -nan 0.635577 -nan 0.206143 -nan
23.9 -2.0304 -nan -1956.72 -nan -1406.63 -nan 0.571778 -nan 0.205846 -nan
23.95 -2.92347 -nan -1931.91 -nan -1391.98 -nan 0.510242 -nan 0.205553 -nan
24 -3.89568 -nan -1904.15 -nan -1373.37 -nan 0.44897 -nan 0.205263 -nan
24.05 -4.94836 -nan -1873.15 -nan -1351.2 -nan 0.386328 -nan 0.204977 -nan
24.1 -6.08618 -nan -1838.6 -nan -1325.65 -nan 0.320974 -nan 0.204696 -nan
24.15 -7.31713 -nan -1800.12 -nan -1296.69 -nan 0.251753 -nan 0.20442 -nan
24.2 -8.65261 -nan -1757.25 -nan -1264.14 -nan 0.177604 -nan 0.204149 -nan
24.25 -10.1077 -nan -1709.47 -nan -1227.66 -nan 0.0974552 -nan 0.203884 -nan
24.3 -11.7015 -nan -1656.12 -nan -1186.81 -nan 0.0101329 -nan 0.203626 -nan
24.35 -13.458 -nan -1596.43 -nan -1140.98 -nan -0.0857195 -nan 0.203376 -nan
24.4 -15.4067 -nan -1529.47 -nan -1089.43 -nan -0.19172 -nan 0.203135 -nan
24.45 -17.584 -nan -1454.11 -nan -1031.29 -nan -0.309814 -nan 0.202902 -nan
24.5 -20.0333 -nan -1369.08 -nan -965.562 -nan -0.44232 -nan 0.202681 -nan
24.55 -22.8053 -nan -1272.93 -nan -891.168 -nan -0.591928 -nan 0.202472 -nan
24.6 -25.9563 -nan -1164.26 -nan -807.133 -nan -0.761586 -nan 0.202276 -nan
24.65 -29.5414 -nan -1041.98 -nan -712.894 -nan -0.95416 -nan 0.202096 -nan
24.7 -33.6017 -nan -905.939 -nan -608.894 -nan -1.1717 -nan 0.201933 -nan
24.75 -38.1393 -nan -757.975 -nan -497.476 -nan -1.41411 -nan 0.201789 -nan
24.8 -43.0815 -nan -603.205 -nan -383.846 -nan -1.67726 -nan 0.201666 -nan
24.85 -48.2428 -nan -450.979 -nan -276.285 -nan -1.95108 -nan 0.201562 -nan
24.9 -53.3174 -nan -313.906 -nan -184.382 -nan -2.2195 -nan 0.201479 -nan
24.95 -57.9365 -nan -203.74 -nan -115.12 -nan -2.46373 -nan 0.201412 -nan
25 -61.7874 -nan -125.848 -nan -69.4577 -nan -2.66808 -nan 0.201358 -nan
25.05 -64.7206 -nan -77.0648 -nan -42.712 -nan -2.82465 -nan 0.201315 -nan
25.1 -66.7742 -nan -49.0947 -nan -28.1435 -nan -2.93457 -nan 0.201278 -nan
25.15 -68.1127 -nan -33.6209 -nan -20.2368 -nan -3.00585 -nan 0.201245 -nan
25.2 -68.9389 -nan -24.898 -nan -15.6899 -nan -3.04927 -nan 0.201215 -nan
25.25 -69.4302 -nan -19.6934 -nan -12.8493 -nan -3.07463 -nan 0.201187 -nan
25.3 -69.7155 -nan -16.3591 -nan -10.9342 -nan -3.08905 -nan 0.201161 -nan
25.35 -69.8783 -nan -14.0751 -nan -9.56501 -nan -3.09707 -nan 0.201136 -nan
25.4 -69.9687 -nan -12.4239 -nan -8.5439 -nan -3.10134 -nan 0.201112 -nan
25.45 -70.016 -nan -11.1822 -nan -7.75984 -nan -3.1034 -nan 0.201089 -nan
25.5 -70.0365 -nan -10.223 -nan -7.14585 -nan -3.1041 -nan 0.201067 -nan
25.55 -70.0396 -nan -9.46848 -nan -6.65886 -nan -3.1039 -nan 0.201045 -nan
25.6 -70.031 -nan -8.86841 -nan -6.26959 -nan -3.1031 -nan 0.201024 -nan
25.65 -70.0136 -nan -8.38805 -nan -5.95718 -nan -3.10185 -nan 0.201004 -nan
25.7 -69.9897 -nan -8.00243 -nan -5.7062 -nan -3.10026 -nan 0.200985 -nan
25.75 -69.9604 -nan -7.69292 -nan -5.50494 -nan -3.0984 -nan 0.200966 -nan
25.8 -69.9267 -nan -7.44528 -nan -5.34431 -nan -3.09632 -nan 0.200948 -nan
25.85 -69.8891 -nan -7.24837 -nan -5.21716 -nan -3.09403 -nan 0.20093 -nan
25.9 -69.8482 -nan -7.0934 -nan -5.11778 -nan -3.09158 -nan 0.200913 -nan
25.95 -69.8042 -nan -6.97331 -nan -5.04158 -nan -3.08897 -nan 0.200896 -nan
26 -69.7575 -nan -6.88242 -nan -4.98485 -nan -3.08621 -nan 0.200879 -nan
26.05 -69.7082 -nan -6.81612 -nan -4.94455 -nan -3.08333 -nan 0.200863 -nan
26.1 -69.6564 -nan -6.77064 -nan -4.91822 -nan -3.08033 -nan 0.200847 -nan
26.15 -69.6024 -nan -6.7429 -nan -4.90382 -nan -3.07721 -nan 0.200832 -nan
26.2 -69.5463 -nan -6.73036 -nan -4.89968 -nan -3.07398 -nan 0.200817 -nan
26.25 -69.488 -nan -6.73095 -nan -4.90443 -nan -3.07064 -nan 0.200803 -nan
26.3 -69.4277 -nan -6.74293 -nan -4.91693 -nan -3.0672 -nan 0.200788 -nan
26.35 -69.3654 -nan -6.7649 -nan -4.93625 -nan -3.06366 -nan 0.200774 -nan
26.4 -69.3012 -nan -6.79568 -nan -4.96162 -nan -3.06002 -nan 0.200761 -nan
26.45 -69.2351 -nan -6.83433 -nan -4.9924 -nan -3.05629 -nan 0.200747 -nan
26.5 -69.1671 -nan -6.88004 -nan -5.02808 -nan -3.05246 -nan 0.200734 -nan
26.55 -69.0972 -nan -6.93218 -nan -5.06824 -nan -3.04853 -nan 0.200721 -nan
26.6 -69.0254 -nan -6.99023 -nan -5.11253 -nan -3.0445 -nan 0.200708 -nan
26.65 -68.9517 -nan -7.05376 -nan -5.16068 -nan -3.04038 -nan 0.200696 -nan
26.7 -68.8762 -nan -7.12243 -nan -5.21247 -nan -3.03616 -nan 0.200684 -nan
26.75 -68.7987 -nan -7.19599 -nan -5.26774 -nan -3.03184 -nan 0.200672 -nan
26.8 -68.7194 -nan -7.27423 -nan -5.32636 -nan -3.02743 -nan 0.20066 -nan
26.85 -68.6381 -nan -7.357 -nan -5.38824 -nan -3.02291 -nan 0.200648 -nan
26.9 -68.5548 -nan -7.44421 -nan -5.45332 -nan -3.0183 -nan 0.200637 -nan
26.95 -68.4696 -nan -7.53579 -nan -5.52157 -nan -3.01358 -nan 0.200625 -nan
27 -68.3824 -nan -7.63172 -nan -5.59298 -nan -3.00876 -nan 0.200614 -nan
27.05 -68.2931 -nan -7.732 -nan -5.66756 -nan -3.00383 -nan 0.200603 -nan
27.1 -68.2018 -nan -7.83666 -nan -5.74536 -nan -2.99879 -nan 0.200592 -nan
27.15 -68.1084 -nan -7.94575 -nan -5.8264 -nan -2.99365 -nan 0.200581 -nan
27.2 -68.0128 -nan -8.05937 -nan -5.91077 -nan -2.98839 -nan 0.200571 -nan
27.25 -67.9151 -nan -8.17759 -nan -5.99854 -nan -2.98302 -nan 0.20056 -nan
27.3 -67.8151 -nan -8.30056 -nan -6.08981 -nan -2.97753 -nan 0.20055 -nan
27.35 -67.7129 -nan -8.42839 -nan -6.18467 -nan -2.97193 -nan 0.20054 -nan
27.4 -67.6084 -nan -8.56125 -nan -6.28325 -nan -2.9662 -nan 0.200529 -nan
27.45 -67.5015 -nan -8.69931 -nan -6.38569 -nan -2.96035 -nan 0.200519 -nan
27.5 -67.3922 -nan -8.84276 -nan -6.49212 -nan -2.95437 -nan 0.200509 -nan
27.55 -67.2804 -nan -8.9918 -nan -6.6027 -nan -2.94826 -nan 0.200499 -nan
27.6 -67.1661 -nan -9.14667 -nan -6.71761 -nan -2.94202 -nan 0.20049 -nan
27.65 -67.0493 -nan -9.3076 -nan -6.83702 -nan -2.93565 -nan 0.20048 -nan
27.7 -66.9298 -nan -9.47485 -nan -6.96114 -nan -2.92913 -nan 0.20047 -nan
27.75 -66.8075 -nan -9.64871 -nan -7.09016 -nan -2.92248 -nan 0.200461 -nan
27.8 -66.6825 -nan -9.82948 -nan -7.22433 -nan -2.91567 -nan 0.200451 -nan
27.85 -66.5547 -nan -10.0175 -nan -7.36388 -nan -2.90872 -nan 0.200442 -nan
27.9 -66.4239 -nan -10.213 -nan -7.50908 -nan -2.90161 -nan 0.200432 -nan
27.95 -66.2901 -nan -10.4165 -nan -7.66019 -nan -2.89434 -nan 0.200423 -nan
28 -66.1532 -nan -10.6284 -nan -7.81751 -nan -2.88691 -nan 0.200414 -nan
28.05 -66.0131 -nan -10.849 -nan -7.98137 -nan -2.87931 -nan 0.200405 -nan
